County_Key,Volume,Count,State_Code,Average
29Clay,2732072,8352,29,327
29Pettis,907260,5832,29,155
29Platte,2221566,4176,29,531
29Cooper,943585,2688,29,351
29Boone,1212957,4992,29,242
29Maries,140920,1392,29,101
29Gasconade,69241,1392,29,49
29Cole,2412768,7656,29,315
29Camden,674806,2784,29,242
29Miller,507155,2784,29,182
29St. Louis,14552640,27816,29,523
29St. Charles,4946900,11136,29,444
29Ste. Genevieve,260058,1344,29,193
29Jefferson,291762,1392,29,209
29Barry,152363,1392,29,109
29Lawrence,103883,1392,29,74
29McDonald,452661,2784,29,162
29Jasper,422298,2784,29,151
29Newton,415669,1440,29,288
29Stone,212313,2688,29,78
29Greene,1808039,7344,29,246
29Taney,1836701,8856,29,207
29Wright,55668,1392,29,39
29Howell,280110,2592,29,108
29Washington,174141,1392,29,125
29Dent,98502,1392,29,70
29Carter,168318,2784,29,60
29Pulaski,396523,1344,29,295
29Cape Girardeau,118574,1392,29,85
29Pemiscot,23758,1200,29,19
29Butler,205734,2736,29,75
29Dunklin,156346,1392,29,112
29Mississippi,264353,1632,29,161
28Adams,490719,2112,28,232
28Amite,69995,1104,28,63
28Attala,318020,3984,28,79
28nan,6576150,32064,28,205
28Calhoun,41624,1440,28,28
28Claiborne,44414,1440,28,30
28Clarke,29147,1440,28,20
28Coahoma,404866,5760,28,70
28Copiah,143255,1440,28,99
28Covington,629389,2880,28,218
28DeSoto,2448593,10464,28,234
28Franklin,135572,2880,28,47
28George,249174,2880,28,86
28Wayne,138371,2496,28,55
28Grenada,563839,2784,28,202
28Harrison,5826296,18912,28,308
28Hinds,2044858,5088,28,401
28Holmes,422529,2592,28,163
28Humphreys,157903,4320,28,36
28Itawamba,342025,2592,28,131
28Jackson,4216766,15840,28,266
28Lafayette,1249300,5280,28,236
28Lamar,841111,5760,28,146
28Lauderdale,617367,5088,28,121
28Lawrence,163012,2880,28,56
28Lee,1148461,5760,28,199
28Pontotoc,875386,2880,28,303
28Lincoln,621007,2880,28,215
28Lowndes,173903,2688,28,64
28Madison,964607,2688,28,358
28Marshall,769042,2880,28,267
28Neshoba,364139,2880,28,126
