County_Key,Volume,Count,State_Code,Average
29Ste. Genevieve,205913,1296,29,158
29Jefferson,205627,1200,29,171
29Barry,111654,1152,29,96
29Lawrence,80475,1344,29,59
29McDonald,319374,2400,29,133
29Jasper,302976,2496,29,121
29Newton,670279,2688,29,249
29Stone,120034,2160,29,55
29Greene,1515919,6768,29,223
29Taney,1006907,6624,29,152
29Wright,47193,1344,29,35
29Howell,134418,1584,29,84
29Washington,135130,1200,29,112
29Dent,47661,648,29,73
29Carter,115335,2592,29,44
29Pulaski,282540,1200,29,235
29Cape Girardeau,91557,1200,29,76
29Pemiscot,420902,3648,29,115
29Butler,116800,1824,29,64
29Dunklin,119390,1200,29,99
29Mississippi,293229,2112,29,138
28Adams,638426,2688,28,237
28Amite,73148,1152,28,63
